Date,Close,High,Low,Open,Volume,Ticker
,XLK,XLK,XLK,XLK,XLK,
2018-09-27,35.02334213256836,35.121341725958644,34.94400607663682,34.94400607663682,28466400,XLK
2018-09-28,35.15400695800781,35.18667348793075,34.906674151393474,34.92533768816253,23421200,XLK
2018-10-01,35.32201385498047,35.466679434402735,35.21467891643836,35.3780115964934,20668200,XLK
2018-10-02,35.326683044433594,35.52734995463626,35.16801800679637,35.2800170663277,28014000,XLK
2018-10-03,35.43401336669922,35.592678383596684,35.36868029381374,35.44801280226247,26584800,XLK
2018-10-04,34.794677734375,35.28934699564789,34.566011984392986,35.26134456476259,46584800,XLK
2018-10-05,34.35600662231445,34.88800642018209,34.020006000422335,34.78067150359473,44577000,XLK
2018-10-08,33.968692779541016,34.300025936167785,33.58135829883023,34.19269095510346,39946000,XLK
2018-10-09,34.09001159667969,34.29067846564111,33.88467706275121,33.95467779571639,30277800,XLK
2018-10-10,32.438018798828125,33.88935321348164,32.41468402853507,33.88468554734582,88286000,XLK
2018-10-11,32.02733612060547,32.89533651571395,31.766003893393304,32.34466963667077,136539000,XLK
2018-10-12,33.05400466918945,33.161336021094584,32.410002316220584,32.93267032494561,71818800,XLK
2018-10-15,32.51268005371094,32.96067982270228,32.49401295162142,32.932680949760844,38305000,XLK
2018-10-16,33.49268341064453,33.60001836922721,32.844016674180615,32.92335275677914,41998600,XLK
2018-10-17,33.338680267333984,33.558014252311516,33.04001377386238,33.53467948610246,48329800,XLK
2018-10-18,32.68535232543945,33.212684676552506,32.48935306860658,33.18935346619781,45920600,XLK
2018-10-19,32.67134475708008,33.23134351164625,32.55001038811615,32.876675734882205,44283400,XLK
2018-10-22,32.94200897216797,33.156678841577445,32.62934305861436,32.825342267673165,31962000,XLK
2018-10-23,32.81601333618164,32.98868135550692,31.929345593255057,32.25601453032568,48132200,XLK
2018-10-24,31.346010208129883,32.81134377377745,31.30867600712839,32.73201126693831,68330800,XLK
2018-10-25,32.424015045166016,32.59201183944856,31.742678295464366,31.794011934967717,46754400,XLK
2018-10-26,31.775346755981445,32.35401626169096,31.31801519867887,31.616681722741806,85487200,XLK
2018-10-29,31.23868179321289,32.442679626414986,30.60867866281961,32.214013854270014,68110600,XLK
2018-10-30,31.58867835998535,31.700677400497455,30.944675866173835,31.210675812630893,61121600,XLK
2018-10-31,32.34000778198242,32.59667236287716,32.0460054455377,32.06000487862843,42288200,XLK
2018-11-01,32.718017578125,32.74135234794571,32.11134916664665,32.38668449690977,31106200,XLK
2018-11-02,32.07868576049805,32.65735535305948,31.80802163020756,32.466020190909404,40426200,XLK
2018-11-05,32.04600143432617,32.11133448749505,31.584002398236414,32.06000086566459,28416400,XLK
2018-11-06,32.246673583984375,32.40067447491237,31.990008992822677,32.01800786012414,18267600,XLK
2018-11-07,33.194007873535156,33.194007873535156,32.578007846050916,32.62000970903524,32629600,XLK
2018-11-08,33.16600799560547,33.2080098573113,32.956009368231264,33.068008398805176,20819400,XLK
2018-11-09,32.59199523925781,32.909328685292934,32.31666364068958,32.88132982723753,25883600,XLK
2018-11-12,31.444007873535156,32.34934260978971,31.406677235224517,32.293341311746026,32862200,XLK
2018-11-13,31.481351852416992,32.02268722052498,31.3880198870676,31.51868606271125,31407000,XLK
2018-11-14,31.10334587097168,31.896678081778045,30.944677292579126,31.83134500843566,38993400,XLK
2018-11-15,31.882673263549805,31.957341654984106,30.97267449534965,31.154674248989682,52602200,XLK
2018-11-16,31.83134651184082,32.02268163594139,31.44401215845599,31.50934523488408,35945800,XLK
2018-11-19,30.618017196655273,31.714683756987558,30.534017007842507,31.68201721469293,38397200,XLK
2018-11-20,29.960018157958984,30.36601970506319,29.57735316378677,29.764018884344445,56129600,XLK
2018-11-21,30.17934226989746,30.48734407880658,30.0533437955889,30.366009709201297,33006600,XLK
2018-11-23,29.904016494750977,30.235349574130492,29.843349297900662,29.85734873556112,10676200,XLK
2018-11-26,30.58068084716797,30.58068084716797,30.137348724153245,30.296013758365394,25069200,XLK
2018-11-27,30.641340255737305,30.688006218267052,30.193337046374527,30.37067268852617,23076400,XLK
2018-11-28,31.714685440063477,31.714685440063477,30.83268519091534,30.949351928214153,33219200,XLK
2018-11-29,31.406673431396484,31.663338005477442,31.23867311799799,31.616672042952242,28230800,XLK
2018-11-30,31.705347061157227,31.728678267523666,31.271346746423504,31.425344101675705,33019600,XLK
2018-12-03,32.40534591674805,32.531344394675955,32.05534579314395,32.49867785888832,32463400,XLK
2018-12-04,31.17800521850586,32.2466725303416,31.103340388013255,32.1766718039902,41982200,XLK
2018-12-06,31.24801254272461,31.24801254272461,30.291347615209844,30.4453449732369,43155800,XLK
2018-12-07,30.146677017211914,31.23867926933271,30.00667910206876,31.098677793804132,39875000,XLK
2018-12-10,30.562015533447266,30.678682263216526,29.806015622996505,29.978681884600967,40895600,XLK
2018-12-11,30.59935188293457,31.098685378876972,30.352018968176132,31.038019956890317,31626200,XLK
2018-12-12,30.837350845336914,31.322684868080785,30.82335140743625,31.094015514416494,33857600,XLK
2018-12-13,30.888675689697266,31.215341015584983,30.71134003245677,30.98667528746358,25638600,XLK
2018-12-14,30.132675170898438,30.68800980290936,30.104676302187006,30.520009469870512,31032400,XLK
2018-12-17,29.49334144592285,30.226006382668064,29.255340386422617,30.02067541639526,46527000,XLK
2018-12-18,29.7266788482666,29.98334526099925,29.488677756679905,29.72201118283554,39253200,XLK
2018-12-19,29.1386775970459,30.21201100057181,28.821343995280984,29.68467873956806,67212200,XLK
2018-12-20,28.616016387939453,29.30668323995433,28.200683099515032,29.012682571667856,79003600,XLK
2018-12-21,27.7465877532959,28.974561221880574,27.624726739850114,28.6230419558876,83227400,XLK
2018-12-24,27.006053924560547,27.82157943703148,26.982619663587368,27.4841203576753,42234000,XLK
2018-12-26,28.637102127075195,28.637102127075195,27.038861270735204,27.193530605825902,58120200,XLK
2018-12-27,28.84332847595215,28.85270253777153,27.690345690960285,28.23871489799807,46877600,XLK
2018-12-28,28.777711868286133,29.25577650625544,28.529303699550518,29.05424043459672,39685800,XLK
2018-12-31,29.049551010131836,29.1573500337499,28.80583077885297,29.026116750722586,33720200,XLK
2019-01-02,29.06829833984375,29.24171400024469,28.41681629127431,28.454310747722385,30885800,XLK
2019-01-03,27.60129165649414,28.346512549689848,27.56379719895794,28.32776442696205,49893400,XLK
2019-01-04,28.824581146240234,28.946440377409665,28.01842968676398,28.10748238254119,41535600,XLK
2019-01-07,29.082359313964844,29.279211026310655,28.758962243298843,28.82457888477432,23817200,XLK
2019-01-08,29.326080322265625,29.466687670284898,28.97924898301271,29.363576568627796,26005200,XLK
2019-01-09,29.70572280883789,29.860390360686697,29.452628500809492,29.485436823562857,28044800,XLK
2019-01-10,29.83695411682129,29.851014314804118,29.335453459014094,29.471374665912705,21868200,XLK
2019-01-11,29.78070831298828,29.79945643354868,29.597918607322327,29.66353524136455,15451200,XLK
2019-01-14,29.504182815551758,29.607293913360756,29.40106992982339,29.518243013453127,14483800,XLK
2019-01-15,29.94944190979004,30.010370628048317,29.546366202324258,29.59792264694236,28654000,XLK
2019-01-16,29.977561950683594,30.16035167912737,29.921319369913064,29.982249875367458,18937000,XLK
2019-01-17,30.16972541809082,30.343139285036383,29.790084001627402,29.869760836485558,20256800,XLK
2019-01-18,30.629047393798828,30.689979693876328,30.272840171250696,30.469693695403656,27303200,XLK
2019-01-22,30.113483428955078,30.43219436936901,29.874451117604337,30.380637924902135,29985000,XLK
2019-01-23,30.216596603393555,30.465002978623495,29.87913753672689,30.240029075566092,19152200,XLK
2019-01-24,30.469690322875977,30.577487559661396,30.310333066280005,30.324393264483426,28341800,XLK
2019-01-25,30.900882720947266,30.99461974830314,30.586859745882858,30.699344893877587,20061600,XLK
2019-01-28,30.488435745239258,30.49780801793178,30.235341472479174,30.441563654261152,19324800,XLK
2019-01-29,30.16035270690918,30.554056149477436,30.113484185989826,30.549368224633817,17147800,XLK
2019-01-30,31.09773063659668,31.186783309980715,30.525925509087255,30.661846693154096,33990600,XLK
2019-01-31,31.064931869506836,31.23366142049538,30.839961518748275,30.93838649418505,36501800,XLK
2019-02-01,31.247716903686523,31.416446429205845,31.032118860153776,31.078987378167206,19475600,XLK
2019-02-04,31.749208450317383,31.753896373525887,31.26645605913434,31.289892099339177,15208600,XLK
2019-02-05,32.01636505126953,32.09604544791736,31.819515173090515,31.85701140964974,24121400,XLK
2019-02-06,32.12417221069336,32.21322489622963,31.93200664208111,32.05386764715623,20379200,XLK
2019-02-07,31.68360137939453,31.964816067432952,31.468003332703784,31.82889843595475,29264000,XLK
2019-02-08,31.866392135620117,31.866392135620117,31.378951658536966,31.397699781790802,16977600,XLK
2019-02-11,31.852331161499023,32.06324486108956,31.777342246148617,31.96481632244403,14869400,XLK
2019-02-12,32.27415466308594,32.31633525708025,32.02574829621607,32.07261681482267,19418200,XLK
2019-02-13,32.31633377075195,32.550679928845405,32.29758922484244,32.43350684979868,18241800,XLK
2019-02-14,32.37257385253906,32.48974691608174,32.17103604021212,32.19447208325591,19484000,XLK
2019-02-15,32.63036346435547,32.663171786596166,32.44757372960887,32.61629968981894,14712000,XLK
2019-02-19,32.639739990234375,32.73816496977844,32.46632250674851,32.4991308332632,16638200,XLK
2019-02-20,32.67723083496094,32.813152043984424,32.503813380171216,32.66785498559997,19704200,XLK
2019-02-21,32.6912841796875,32.82251743651847,32.48974637074336,32.59754716076197,19508200,XLK
2019-02-22,33.108421325683594,33.12716944539106,32.831894605634446,32.841266877569076,24493200,XLK
2019-02-25,33.26778793334961,33.49744620678905,33.244351883149186,33.35683705726495,40341000,XLK
2019-02-26,33.33808517456055,33.43182578895702,33.12248712520687,33.150611097445214,28268000,XLK
2019-02-27,33.305274963378906,33.34745913142304,32.96313157380543,33.2115379301409,19555000,XLK
2019-02-28,33.21154022216797,33.33808558335641,33.127175456096055,33.18341982542361,18876600,XLK
2019-03-01,33.4365119934082,33.52556468806727,33.16935748527002,33.47400824124771,24668000,XLK
2019-03-04,33.309974670410156,33.66149403315228,32.939707179220996,33.577129243060575,31653000,XLK
2019-03-05,33.21154022216797,33.33340123445826,33.10842733298687,33.29121706350287,17907600,XLK
2019-03-06,33.038116455078125,33.225594074523315,32.995935868017995,33.18809783546664,26244200,XLK
2019-03-07,32.72410202026367,32.97250841098458,32.616301198862985,32.94438801228836,36996600,XLK
